,data
46749,2
46750,0
46751,2
46752,0
46753,0
46754,0
46755,1
46756,0
46757,0
46758,0
46759,0
46760,0
46761,1
46762,2
46763,2
46764,0
46765,0
46766,0
46767,3
46768,2
46769,2
46770,1
46771,2
46772,1
46773,1
46774,2
46775,2
46776,1
46777,1
46778,1
46779,1
46780,2
46781,0
46782,1
46783,2
46784,0
46785,1
46786,0
46787,0
46788,0
46789,2
46790,0
46791,0
46792,2
46793,0
46794,2
46795,0
46796,0
46797,0
46798,0
46799,1
46800,1
46801,0
46802,2
46803,1
46804,1
46805,2
46806,0
46807,1
46808,0
46809,0
46810,1
46811,0
46812,1
46813,0
46814,0
46815,2
46816,1
46817,0
46818,0
46819,0
46820,2
46821,2
46822,2
46823,0
46824,0
46825,2
46826,2
46827,0
46828,1
46829,2
46830,1
46831,1
46832,1
46833,0
46834,0
46835,1
46836,0
46837,0
46838,0
46839,2
46840,0
46841,1
46842,1
46843,1
46844,1
46845,0
46846,0
46847,0
46848,0
46849,1
46850,2
46851,1
46852,0
46853,0
46854,0
46855,0
46856,0
46857,2
46858,2
46859,1
46860,1
46861,2
46862,0
46863,1
46864,1
46865,0
46866,1
46867,1
46868,0
46869,0
46870,1
46871,1
46872,2
46873,1
46874,1
46875,0
46876,0
46877,0
46878,2
46879,2
46880,0
46881,0
46882,1
46883,1
46884,0
46885,2
46886,0
46887,0
46888,0
46889,0
46890,2
46891,0
46892,1
46893,1
46894,0
46895,0
46896,2
46897,0
46898,2
46899,3
46900,0
46901,1
46902,2
46903,0
46904,1
46905,0
46906,2
46907,0
46908,0
46909,2
46910,0
46911,1
46912,1
46913,1
46914,1
46915,0
46916,0
46917,0
46918,0
46919,2
46920,2
46921,0
46922,0
46923,2
46924,1
46925,0
46926,0
46927,1
46928,1
46929,1
46930,0
46931,0
46932,0
46933,0
46934,0
46935,0
46936,0
46937,0
46938,0
46939,1
46940,0
46941,1
46942,0
46943,3
46944,0
46945,0
46946,0
46947,0
46948,1
46949,1
46950,1
46951,0
46952,0
46953,0
46954,0
46955,0
46956,0
46957,0
46958,2
46959,0
46960,2
46961,0
46962,0
46963,0
46964,1
46965,2
46966,1
46967,0
46968,1
46969,1
46970,0
46971,0
46972,0
46973,1
46974,2
46975,1
46976,1
46977,0
46978,1
46979,1
46980,0
46981,0
46982,0
46983,0
46984,0
46985,1
46986,0
46987,2
46988,1
46989,1
46990,3
46991,0
46992,2
46993,2
46994,1
46995,2
46996,2
46997,1
46998,1
46999,2
47000,0
47001,1
47002,0
47003,1
47004,0
47005,0
47006,1
47007,0
47008,1
47009,3
47010,2
47011,1
47012,1
47013,0
47014,1
47015,0
47016,0
47017,0
47018,1
47019,2
47020,1
47021,0
47022,1
47023,2
47024,1
47025,0
47026,1
47027,0
47028,0
47029,0
47030,1
47031,1
47032,0
47033,1
47034,1
47035,0
47036,2
47037,0
47038,1
47039,1
47040,2
47041,2
47042,0
47043,0
47044,2
47045,2
47046,1
47047,1
47048,2
47049,1
47050,2
47051,0
47052,1
47053,0
47054,3
47055,0
47056,3
47057,1
47058,0
47059,0
47060,0
47061,0
47062,0
47063,2
47064,0
47065,0
47066,1
47067,0
47068,1
47069,0
47070,2
47071,0
47072,0
47073,2
47074,0
47075,0
47076,1
47077,0
47078,2
47079,0
47080,2
47081,0
47082,2
47083,1
47084,0
47085,2
47086,0
47087,0
47088,2
47089,0
47090,0
47091,0
47092,0
47093,0
47094,0
47095,1
47096,2
47097,2
47098,0
47099,0
47100,0
47101,0
47102,2
47103,0
47104,0
47105,1
47106,1
47107,0
47108,0
47109,2
47110,2
47111,0
47112,0
47113,0
47114,0
47115,1
47116,0
47117,1
47118,2
47119,2
47120,1
47121,0
47122,1
47123,1
47124,2
47125,2
47126,0
47127,1
47128,2
47129,1
47130,0
47131,1
47132,2
47133,0
47134,1
47135,0
47136,1
47137,0
47138,1
47139,1
47140,1
47141,0
47142,1
47143,0
47144,0
47145,1
47146,2
47147,0
47148,1
47149,0
47150,2
47151,0
47152,2
47153,2
47154,2
47155,0
47156,2
47157,0
47158,2
47159,1
47160,1
47161,0
47162,0
47163,1
47164,2
47165,0
47166,0
47167,2
47168,1
47169,2
47170,2
47171,1
47172,3
47173,1
47174,1
47175,0
47176,2
47177,1
47178,1
47179,2
47180,1
47181,0
47182,0
47183,0
47184,2
47185,1
47186,0
47187,2
47188,1
47189,2
47190,1
47191,0
47192,1
47193,1
47194,1
47195,0
47196,0
47197,0
47198,0
47199,0
47200,2
47201,1
47202,0
47203,2
47204,2
47205,1
47206,0
47207,2
47208,0
47209,0
47210,0
47211,0
47212,0
47213,0
47214,0
47215,1
47216,0
47217,1
47218,1
47219,1
47220,0
47221,1
47222,0
47223,0
47224,0
47225,0
47226,1
47227,0
47228,0
47229,0
47230,1
47231,1
47232,1
47233,1
47234,0
47235,2
47236,0
47237,1
47238,0
47239,0
47240,0
47241,0
47242,1
47243,1
47244,0
47245,2
47246,1
47247,2
47248,1
47249,2
47250,0
47251,1
47252,0
47253,3
47254,1
47255,0
47256,0
47257,0
47258,0
47259,0
47260,0
47261,0
47262,0
47263,0
47264,1
47265,0
47266,2
47267,0
47268,1
47269,0
47270,1
47271,0
47272,1
47273,2
47274,0
47275,1
47276,0
47277,0
47278,0
47279,0
47280,2
47281,0
47282,0
47283,0
47284,0
47285,3
47286,1
47287,1
47288,1
47289,0
47290,0
47291,1
47292,2
47293,0
47294,0
47295,0
47296,0
47297,1
47298,0
47299,0
47300,0
47301,0
47302,0
47303,0
47304,1
47305,2
47306,1
47307,0
47308,0
47309,2
47310,1
47311,0
47312,0
47313,1
47314,0
47315,0
47316,2
47317,2
47318,0
47319,1
47320,2
47321,0
47322,0
47323,2
47324,1
47325,0
47326,1
47327,1
47328,1
47329,1
47330,0
47331,3
47332,2
47333,1
47334,0
47335,2
47336,1
47337,2
47338,0
47339,0
47340,1
47341,0
47342,0
47343,2
47344,0
47345,0
47346,0
47347,2
47348,0
47349,0
47350,2
47351,0
47352,2
47353,0
47354,1
47355,0
47356,1
47357,0
47358,1
47359,0
47360,1
47361,2
47362,0
47363,1
47364,1
47365,1
47366,1
47367,0
47368,0
47369,0
47370,0
47371,2
47372,0
47373,0
47374,1
47375,3
47376,1
47377,0
47378,2
47379,0
47380,0
47381,0
47382,0
47383,0
47384,0
47385,0
47386,0
47387,0
47388,1
47389,2
47390,2
47391,2
47392,1
47393,0
47394,0
47395,1
47396,0
47397,1
47398,2
47399,1
47400,1
47401,1
47402,1
47403,2
47404,0
47405,0
47406,0
47407,3
47408,0
47409,1
47410,0
47411,0
47412,0
47413,0
47414,1
47415,1
47416,3
47417,0
47418,0
47419,0
47420,0
47421,1
47422,0
47423,0
47424,0
47425,0
47426,0
47427,0
47428,0
47429,1
47430,0
47431,2
47432,1
47433,1
47434,1
47435,0
47436,0
47437,0
47438,1
47439,0
47440,0
47441,0
47442,0
47443,0
47444,1
47445,0
47446,2
47447,0
47448,1
47449,0
47450,2
47451,1
47452,0
47453,0
47454,0
47455,0
47456,0
47457,0
47458,0
47459,0
47460,0
47461,0
47462,1
47463,1
47464,0
47465,1
47466,0
47467,2
47468,1
47469,2
47470,0
47471,0
47472,0
47473,0
47474,0
47475,1
47476,0
47477,1
47478,1
47479,2
47480,3
47481,0
47482,0
47483,0
47484,2
47485,0
47486,2
47487,1
47488,0
47489,0
47490,1
47491,1
47492,1
47493,2
47494,0
47495,0
47496,0
47497,2
47498,0
47499,1
47500,0
47501,1
47502,1
47503,1
47504,0
47505,1
47506,0
47507,0
47508,2
47509,0
47510,0
47511,1
47512,2
47513,0
47514,0
47515,0
47516,2
47517,2
47518,0
47519,0
47520,1
47521,0
47522,2
47523,1
47524,1
47525,1
47526,1
47527,0
47528,2
47529,1
47530,1
47531,0
47532,0
47533,1
47534,0
47535,2
47536,1
47537,2
47538,1
47539,0
47540,2
47541,2
47542,2
47543,1
47544,1
47545,0
47546,0
47547,0
47548,0
47549,1
47550,0
47551,2
47552,0
47553,2
47554,1
47555,1
47556,1
47557,2
47558,0
47559,0
47560,1
47561,1
47562,0
47563,1
47564,0
47565,0
47566,1
47567,2
47568,1
47569,0
47570,0
47571,0
47572,2
47573,1
47574,0
47575,0
47576,2
47577,0
47578,1
47579,0
47580,0
47581,0
47582,0
47583,1
47584,0
47585,0
47586,0
47587,1
47588,0
47589,1
47590,2
47591,1
47592,2
47593,0
47594,1
47595,0
47596,0
47597,0
47598,0
47599,0
47600,0
47601,2
47602,1
47603,0
47604,2
47605,0
47606,2
47607,0
47608,1
47609,0
47610,1
47611,1
47612,0
47613,1
47614,0
47615,0
47616,1
47617,1
47618,0
47619,1
47620,1
47621,2
47622,1
47623,0
47624,0
47625,2
47626,2
47627,2
47628,0
47629,1
47630,0
47631,0
47632,2
47633,0
47634,2
47635,1
47636,0
47637,0
47638,0
47639,2
47640,0
47641,0
47642,1
47643,0
47644,1
47645,2
47646,1
47647,0
47648,0
47649,1
47650,1
47651,2
47652,0
47653,2
47654,1
47655,2
47656,0
47657,1
47658,0
47659,0
47660,0
47661,0
47662,0
47663,0
47664,0
47665,1
47666,2
47667,0
47668,1
47669,0
47670,0
47671,2
47672,0
47673,0
47674,2
47675,1
47676,0
47677,1
47678,2
47679,0
47680,2
47681,1
47682,0
47683,1
47684,2
47685,0
47686,0
47687,0
47688,2
47689,1
47690,2
47691,2
47692,0
47693,0
47694,0
47695,0
47696,1
47697,2
47698,0
47699,2
47700,1
47701,0
47702,1
47703,2
47704,0
47705,1
47706,1
47707,2
47708,1
47709,1
47710,0
47711,0
47712,0
47713,0
47714,1
47715,0
47716,1
47717,2
47718,1
47719,0
47720,2
47721,0
47722,0
47723,0
47724,1
47725,0
47726,1
47727,1
47728,0
47729,1
47730,1
47731,0
47732,1
47733,1
47734,0
47735,0
47736,0
47737,2
47738,0
47739,0
47740,0
47741,1
47742,0
47743,3
47744,0
47745,0
47746,0
47747,2
47748,1
47749,0
47750,1
47751,2
47752,0
47753,0
47754,2
47755,0
47756,0
47757,1
47758,0
47759,1
47760,1
47761,0
47762,0
47763,2
47764,0
47765,1
47766,0
47767,1
47768,0
47769,0
47770,1
47771,2
47772,0
47773,1
47774,0
47775,0
47776,1
47777,0
47778,0
47779,0
47780,2
47781,0
47782,1
47783,2
47784,1
47785,2
47786,2
47787,1
47788,2
47789,0
47790,0
47791,1
47792,1
47793,0
47794,2
47795,0
47796,1
47797,1
47798,1
47799,1
47800,0
47801,0
47802,0
47803,1
47804,0
47805,0
47806,0
47807,0
47808,0
47809,0
47810,0
47811,1
47812,1
47813,3
47814,0
47815,2
47816,0
47817,2
47818,2
47819,0
47820,2
47821,0
47822,0
47823,0
47824,0
47825,0
47826,0
47827,2
47828,0
47829,1
47830,2
47831,2
47832,0
47833,1
47834,1
47835,1
47836,1
47837,2
47838,0
47839,0
47840,1
47841,2
47842,0
47843,1
47844,0
47845,1
47846,2
47847,0
47848,0
47849,0
47850,2
47851,1
47852,1
47853,1
47854,1
47855,0
47856,0
47857,3
47858,0
47859,1
47860,1
47861,0
47862,1
47863,0
47864,0
47865,0
47866,2
47867,1
47868,1
47869,1
47870,1
47871,0
47872,0
47873,1
47874,0
47875,3
47876,0
47877,2
47878,0
47879,2
47880,2
47881,0
47882,0
47883,2
47884,0
47885,0
47886,1
47887,1
47888,1
47889,0
47890,0
47891,0
47892,0
47893,2
47894,1
47895,1
47896,0
47897,1
47898,0
47899,0
47900,0
47901,2
47902,0
47903,1
47904,1
47905,0
47906,0
47907,0
47908,1
47909,1
47910,0
47911,1
47912,0
47913,1
47914,0
47915,3
47916,2
47917,0
47918,0
47919,1
47920,0
47921,2
47922,0
47923,0
47924,2
47925,0
47926,2
47927,0
47928,0
47929,1
47930,2
47931,1
47932,0
47933,0
47934,0
47935,2
47936,2
47937,1
47938,1
47939,0
47940,0
47941,1
47942,0
47943,0
47944,0
47945,0
47946,2
47947,1
47948,1
47949,1
47950,0
47951,0
47952,0
47953,0
47954,1
47955,0
47956,0
47957,1
47958,0
47959,0
47960,0
47961,1
47962,1
47963,0
47964,0
47965,2
47966,2
47967,2
47968,0
47969,0
47970,1
47971,2
47972,2
47973,1
47974,1
47975,0
47976,2
47977,1
47978,0
47979,0
47980,1
47981,0
47982,2
47983,2
47984,1
47985,0
47986,0
47987,0
47988,0
47989,1
47990,2
47991,1
47992,0
47993,0
47994,0
47995,0
47996,2
47997,1
47998,0
47999,0
48000,0
48001,0
48002,0
48003,0
48004,0
48005,2
48006,0
48007,1
48008,1
48009,1
48010,0
48011,0
48012,1
48013,1
48014,1
48015,1
48016,1
48017,0
48018,0
48019,1
48020,1
48021,2
48022,1
48023,1
48024,1
48025,1
48026,0
48027,2
48028,0
48029,0
48030,0
48031,0
48032,0
48033,1
48034,1
48035,1
48036,0
48037,1
48038,2
48039,0
48040,1
48041,0
48042,1
48043,1
48044,1
48045,1
48046,1
48047,1
48048,0
48049,0
48050,1
48051,1
48052,1
48053,0
48054,1
48055,1
48056,3
48057,1
48058,3
48059,1
48060,0
48061,0
48062,0
48063,1
48064,1
48065,0
48066,0
48067,0
48068,0
48069,2
48070,0
48071,2
48072,1
48073,0
48074,2
48075,1
48076,0
48077,0
48078,1
48079,1
48080,1
48081,0
48082,0
48083,1
48084,1
48085,2
48086,0
48087,0
48088,0
48089,1
48090,0
48091,2
48092,0
48093,2
48094,2
48095,1
48096,1
48097,1
48098,2
48099,2
48100,0
48101,0
48102,0
48103,0
48104,2
48105,2
48106,1
48107,0
48108,0
48109,1
48110,0
48111,0
48112,1
48113,1
48114,0
48115,0
48116,0
48117,2
48118,2
48119,0
48120,1
48121,0
48122,1
48123,2
48124,0
48125,0
48126,1
48127,1
48128,0
48129,0
48130,0
48131,1
48132,1
48133,1
48134,0
48135,0
48136,0
48137,2
48138,0
48139,0
48140,0
48141,1
48142,1
48143,0
48144,1
48145,3
48146,0
48147,0
48148,2
48149,0
48150,0
48151,0
48152,0
48153,1
48154,0
48155,2
48156,1
48157,0
48158,1
48159,2
48160,1
48161,2
48162,2
48163,0
48164,0
48165,1
48166,1
48167,1
48168,1
48169,2
48170,1
48171,0
48172,1
48173,1
48174,0
48175,0
48176,0
48177,2
48178,2
48179,1
48180,0
48181,0
48182,1
48183,0
48184,1
48185,1
48186,2
48187,0
48188,0
48189,2
48190,1
48191,0
48192,2
48193,0
48194,2
48195,3
48196,2
48197,0
48198,2
48199,2
48200,1
48201,2
48202,0
48203,0
48204,2
48205,0
48206,0
48207,1
48208,2
48209,2
48210,0
48211,2
48212,0
48213,0
48214,0
48215,1
48216,0
48217,2
48218,0
48219,0
48220,2
48221,2
48222,1
48223,1
48224,2
48225,2
48226,1
48227,0
48228,1
48229,1
48230,0
48231,1
48232,1
48233,0
48234,1
48235,0
48236,0
48237,1
48238,1
48239,1
48240,2
48241,2
48242,1
48243,0
48244,0
48245,0
48246,0
48247,1
48248,1
48249,1
48250,0
48251,2
48252,0
48253,0
48254,1
48255,1
48256,1
48257,0
48258,1
48259,2
48260,1
48261,0
48262,0
48263,1
48264,0
48265,2
48266,0
48267,0
48268,0
48269,2
48270,0
48271,1
48272,1
48273,0
48274,0
48275,0
48276,0
48277,1
48278,0
48279,1
48280,0
48281,1
48282,0
48283,0
48284,3
48285,1
48286,1
48287,1
48288,1
48289,0
48290,1
48291,0
48292,2
48293,0
48294,2
48295,0
48296,0
48297,1
48298,0
48299,0
48300,1
48301,1
48302,0
48303,1
48304,2
48305,1
48306,0
48307,0
48308,0
48309,2
48310,2
48311,1
48312,1
48313,0
48314,1
48315,2
48316,0
48317,1
48318,2
48319,0
48320,0
48321,0
48322,1
48323,2
48324,1
48325,1
48326,0
48327,0
48328,0
48329,0
48330,1
48331,0
48332,1
48333,0
48334,0
48335,0
48336,1
48337,1
48338,0
48339,1
48340,1
48341,0
48342,2
48343,0
48344,1
48345,0
48346,0
48347,0
48348,0
48349,1
48350,2
48351,0
48352,1
48353,1
48354,0
48355,0
48356,2
48357,1
48358,0
48359,1
48360,0
48361,0
48362,2
48363,1
48364,2
48365,0
48366,0
48367,0
48368,0
48369,2
48370,1
48371,0
48372,2
48373,0
48374,1
48375,0
48376,0
48377,0
48378,1
48379,2
48380,0
48381,1
48382,0
48383,2
48384,0
48385,1
48386,0
48387,0
48388,0
48389,1
48390,1
48391,1
48392,0
48393,1
48394,2
48395,0
48396,1
48397,1
48398,0
48399,0
48400,0
48401,1
48402,1
48403,0
48404,0
48405,1
48406,1
48407,0
48408,0
48409,0
48410,0
48411,2
48412,2
48413,2
48414,1
48415,1
48416,0
48417,0
48418,2
48419,3
48420,0
48421,1
48422,0
48423,1
48424,1
48425,2
48426,2
48427,0
48428,0
48429,0
48430,1
48431,1
48432,0
48433,0
48434,0
48435,0
48436,0
48437,0
48438,1
48439,1
48440,1
48441,2
48442,1
48443,2
48444,2
48445,0
48446,0
48447,0
48448,1
48449,2
48450,1
48451,0
48452,2
48453,1
48454,2
48455,0
48456,0
48457,0
48458,1
48459,0
48460,1
48461,1
48462,1
48463,1
48464,0
48465,0
48466,0
48467,0
48468,0
48469,2
48470,0
48471,1
48472,2
48473,1
48474,1
48475,1
48476,2
48477,1
48478,0
48479,2
48480,1
48481,1
48482,1
48483,0
48484,0
48485,0
48486,0
48487,1
48488,2
48489,2
48490,1
48491,0
48492,1
48493,1
48494,1
48495,2
48496,0
48497,1
48498,0
48499,1
48500,2
48501,0
48502,1
48503,1
48504,2
48505,2
48506,1
48507,2
48508,2
48509,0
48510,1
48511,1
48512,2
48513,0
48514,0
48515,0
48516,1
48517,2
48518,1
48519,1
48520,0
48521,0
48522,2
48523,0
48524,2
48525,0
48526,0
48527,0
48528,0
48529,2
48530,2
48531,0
48532,2
48533,0
48534,1
48535,0
48536,2
48537,1
48538,2
48539,1
48540,2
48541,0
48542,1
48543,1
48544,0
48545,0
48546,3
48547,0
48548,2
48549,0
48550,1
48551,1
48552,0
48553,0
48554,1
48555,1
48556,1
48557,0
48558,3
48559,0
48560,2
48561,2
48562,1
48563,0
48564,1
48565,2
48566,0
48567,2
48568,0
48569,1
48570,0
48571,2
48572,1
48573,1
48574,1
48575,0
48576,0
48577,0
48578,1
48579,1
48580,1
48581,1
48582,1
48583,0
48584,2
48585,1
48586,0
48587,0
48588,1
48589,0
48590,0
48591,1
48592,0
48593,0
48594,2
48595,0
48596,2
48597,0
48598,1
48599,2
48600,0
48601,0
48602,2
48603,0
48604,1
48605,0
48606,1
48607,2
48608,1
48609,0
48610,1
48611,2
48612,1
48613,0
48614,0
48615,2
48616,0
48617,0
48618,0
48619,0
48620,0
48621,1
48622,2
48623,1
48624,0
48625,0
48626,1
48627,1
48628,0
48629,0
48630,0
48631,1
48632,3
48633,0
48634,0
48635,2
48636,2
48637,0
48638,1
48639,2
48640,1
48641,1
48642,1
48643,0
48644,0
48645,2
48646,1
48647,1
48648,1
48649,2
48650,1
48651,0
48652,2
48653,0
48654,3
48655,1
48656,0
48657,1
48658,2
48659,0
48660,1
48661,0
48662,0
48663,1
48664,1
48665,2
48666,2
48667,0
48668,2
48669,0
48670,1
48671,0
48672,0
48673,1
48674,1
48675,1
48676,0
48677,0
48678,2
48679,1
48680,0
48681,0
48682,0
48683,3
48684,1
48685,0
48686,1
48687,1
48688,2
48689,1
48690,1
48691,0
48692,1
48693,1
48694,2
48695,1
48696,1
48697,0
48698,0
48699,0
48700,1
48701,0
48702,1
48703,1
48704,1
48705,0
48706,1
48707,0
48708,0
48709,0
48710,2
48711,1
48712,1
48713,0
48714,1
48715,0
48716,0
48717,1
48718,0
48719,1
48720,1
48721,2
48722,1
48723,0
48724,0
48725,1
48726,2
48727,1
48728,1
48729,1
48730,0
48731,1
48732,1
48733,0
48734,1
48735,0
48736,2
48737,1
48738,0
48739,0
48740,0
48741,0
48742,0
48743,1
48744,2
48745,1
48746,2
48747,0
48748,1
48749,1
48750,0
48751,2
48752,2
48753,2
48754,0
48755,0
48756,0
48757,1
48758,0
48759,1
48760,0
48761,0
48762,2
48763,0
48764,0
48765,1
48766,0
48767,0
48768,0
48769,0
48770,0
48771,0
48772,0
48773,0
48774,0
48775,2
48776,1
48777,0
48778,0
48779,1
48780,0
48781,2
48782,1
48783,1
48784,2
48785,1
48786,0
48787,2
48788,0
48789,2
48790,2
48791,1
48792,0
48793,0
48794,0
48795,1
48796,1
48797,0
48798,1
48799,0
48800,1
48801,0
48802,2
48803,0
48804,0
48805,0
48806,1
48807,0
48808,0
48809,2
48810,0
48811,0
48812,0
48813,1
48814,1
48815,1
48816,0
48817,0
48818,0
48819,0
48820,1
48821,1
48822,1
48823,0
48824,0
48825,0
48826,1
48827,0
48828,0
48829,0
48830,0
48831,1
48832,1
48833,1
48834,1
48835,0
48836,2
48837,0
48838,0
48839,0
48840,0
48841,0
48842,0
48843,2
48844,1
48845,0
48846,0
48847,0
48848,0
48849,0
48850,2
48851,2
48852,2
48853,0
48854,0
48855,0
48856,1
48857,1
48858,1
48859,0
48860,0
48861,2
48862,1
48863,2
48864,0
48865,1
48866,2
48867,0
48868,1
48869,0
48870,1
48871,1
48872,1
48873,1
48874,1
48875,0
48876,0
48877,0
48878,0
48879,0
48880,0
48881,1
48882,0
48883,2
48884,0
48885,2
48886,2
48887,0
48888,0
48889,1
48890,0
48891,0
48892,1
48893,0
48894,2
48895,1
48896,0
48897,0
48898,0
48899,3
48900,0
48901,0
48902,0
48903,2
48904,1
48905,0
48906,0
48907,0
48908,0
48909,0
48910,0
48911,0
48912,0
48913,1
48914,0
48915,0
48916,1
48917,0
48918,0
48919,0
48920,0
48921,0
48922,2
48923,0
48924,0
48925,3
48926,0
48927,1
48928,2
48929,2
48930,1
48931,3
48932,0
48933,0
48934,0
48935,0
48936,0
48937,1
48938,0
48939,0
48940,0
48941,2
48942,1
48943,0
48944,1
48945,1
48946,0
48947,0
48948,0
48949,1
